ID,commune_ID,localite,localite_ID,source
9249,40806,guidan taye sofoua,bureau_40806145,voting_lists
9250,40806,hanaye sofoua,bureau_40806146,voting_lists
9251,40806,guidan malam ando,bureau_40806147,voting_lists
9252,40806,dan ai sofoua i,bureau_40806148,voting_lists
9253,40806,dan ai sofoua ii,bureau_40806149,voting_lists
9254,40806,dan gouiwa,bureau_40806150,voting_lists
9255,40806,jimina,bureau_40806151,voting_lists
9256,40806,wanzamey,bureau_40806152,voting_lists
9257,40806,guidan jigo,bureau_40806153,voting_lists
9258,40806,guidan mayaki,bureau_40806154,voting_lists
9259,40806,kahin gatari i,bureau_40806155,voting_lists
9260,40806,kahin gatari ii,bureau_40806156,voting_lists
9261,40806,kahin gatari iii,bureau_40806157,voting_lists
9262,40806,hanaye saboua,bureau_40806158,voting_lists
9263,40806,guidan guingama i,bureau_40806159,voting_lists
9264,40806,guidan guingama ii,bureau_40806160,voting_lists
9265,40806,goumage i,bureau_40806161,voting_lists
9266,40806,goumage ii,bureau_40806162,voting_lists
9267,40806,guidan moullou,bureau_40806163,voting_lists
9268,40806,kano sami,bureau_40806164,voting_lists
9269,40806,ourafane i,bureau_40806165,voting_lists
9270,40806,ourafane ii,bureau_40806166,voting_lists
9271,40806,ourafane iii,bureau_40806167,voting_lists
9272,40806,ourafane iv,bureau_40806168,voting_lists
9273,40806,kaoutchin kaba i,bureau_40806169,voting_lists
9274,40806,kaoutchin kaba ii,bureau_40806170,voting_lists
9275,40806,kaoutchin kaba iii,bureau_40806171,voting_lists
9276,40806,guidan roumbou,bureau_40806172,voting_lists
9277,40806,toudoun kiria ii,bureau_40806173,voting_lists
9278,40807,alkalaoua 1,bureau_40807001,voting_lists
9279,40807,alkalaoua 2,bureau_40807002,voting_lists
9280,40807,alkalaoua 3,bureau_40807003,voting_lists
9281,40807,alkalaoua 4,bureau_40807004,voting_lists
9282,40807,alkalaoua 5,bureau_40807005,voting_lists
9283,40807,alkalaoua 6,bureau_40807006,voting_lists
9284,40807,alkalaoua 7,bureau_40807007,voting_lists
9285,40807,fada 1,bureau_40807008,voting_lists
9286,40807,fada 2,bureau_40807009,voting_lists
9287,40807,fada 3,bureau_40807010,voting_lists
9288,40807,fada 4,bureau_40807011,voting_lists
9289,40807,fada 5,bureau_40807012,voting_lists
9290,40807,guindawa 1,bureau_40807013,voting_lists
9291,40807,guindawa 2,bureau_40807014,voting_lists
9292,40807,guindawa 3,bureau_40807015,voting_lists
9293,40807,harmawa 1,bureau_40807016,voting_lists
9294,40807,harmawa 2,bureau_40807017,voting_lists
9295,40807,harmawa 3,bureau_40807018,voting_lists
9296,40807,harmawa 4,bureau_40807019,voting_lists
9297,40807,kanguiwa 1,bureau_40807020,voting_lists
9298,40807,kanguiwa 2,bureau_40807021,voting_lists
9299,40807,kanguiwa 3,bureau_40807022,voting_lists
9300,40807,kouka 1,bureau_40807023,voting_lists
9301,40807,kouka 2,bureau_40807024,voting_lists
9302,40807,kouka 3,bureau_40807025,voting_lists
9303,40807,marina 1,bureau_40807026,voting_lists
9304,40807,marina 2,bureau_40807027,voting_lists
9305,40807,n'walla 1,bureau_40807028,voting_lists
9306,40807,n'walla 2,bureau_40807029,voting_lists
9307,40807,n'walla 3,bureau_40807030,voting_lists
9308,40807,n'walla 4,bureau_40807031,voting_lists
9309,40807,n'walla 5,bureau_40807032,voting_lists
9310,40807,toudou 1,bureau_40807033,voting_lists
9311,40807,toudou 2,bureau_40807034,voting_lists
9312,40807,toudou 3,bureau_40807035,voting_lists
9313,40807,toudou 4,bureau_40807036,voting_lists
9314,40807,toudou 5,bureau_40807037,voting_lists
9315,40807,toudou 6,bureau_40807038,voting_lists
9316,40807,adji damaou,bureau_40807039,voting_lists
9317,40807,magami,bureau_40807040,voting_lists
9318,40807,guidan mayaki 1,bureau_40807041,voting_lists
9319,40807,guidan mayaki 2,bureau_40807042,voting_lists
9320,40807,dan jirgaou,bureau_40807043,voting_lists
9321,40807,nahouta peulh 1,bureau_40807044,voting_lists
9322,40807,nahouta peulh 2,bureau_40807045,voting_lists
9323,40807,takadji,bureau_40807046,voting_lists
9324,40807,nahouta 1,bureau_40807047,voting_lists
9325,40807,nahouta 2,bureau_40807048,voting_lists
9326,40807,takadji 1,bureau_40807049,voting_lists
9327,40807,takadji 2,bureau_40807050,voting_lists
9328,40807,faram 1,bureau_40807051,voting_lists
9329,40807,faram 2,bureau_40807052,voting_lists
9330,40807,guidan dillo 1,bureau_40807053,voting_lists
9331,40807,guidan dillo 2,bureau_40807054,voting_lists
9332,40807,guidan dillo 3,bureau_40807055,voting_lists
9333,40807,kawangna 1,bureau_40807056,voting_lists
9334,40807,kawangna 2,bureau_40807057,voting_lists
9335,40807,takera(tatsegouma sofoua),bureau_40807058,voting_lists
9336,40807,tatsegouma saboua 1,bureau_40807059,voting_lists
9337,40807,tatsegouma saboua 2,bureau_40807060,voting_lists
9338,40807,tatsegouma saboua 3,bureau_40807061,voting_lists
9339,40807,kalgo 1,bureau_40807062,voting_lists
9340,40807,kalgo 2,bureau_40807063,voting_lists
9341,40807,kalgo 3,bureau_40807064,voting_lists
9342,40807,kaiwa 1,bureau_40807065,voting_lists
9343,40807,kaiwa 2,bureau_40807066,voting_lists
9344,40807,kaiwa 3,bureau_40807067,voting_lists
9345,40807,kaiwa 4,bureau_40807068,voting_lists
9346,40807,sabon kafi,bureau_40807069,voting_lists
9347,40807,fatouma 1,bureau_40807070,voting_lists
9348,40807,fatouma 2,bureau_40807071,voting_lists
9349,40807,rougague fatouma,bureau_40807072,voting_lists
9350,40807,kalgo peulh 1,bureau_40807073,voting_lists
9351,40807,kalgo peulh 2,bureau_40807074,voting_lists
9352,40807,kiari peulh,bureau_40807075,voting_lists
9353,40807,guidan ousmane,bureau_40807076,voting_lists
9354,40807,kiari haoussa,bureau_40807077,voting_lists
9355,40807,kiari arna,bureau_40807078,voting_lists
9356,40807,nakaidabo 1,bureau_40807079,voting_lists
9357,40807,nakaidabo 2,bureau_40807080,voting_lists
9358,40807,dan askia haoussa 1,bureau_40807081,voting_lists
9359,40807,dan askia haoussa 2,bureau_40807082,voting_lists
9360,40807,tsararaou allah sarki,bureau_40807083,voting_lists
9361,40807,tsararaou gamdji,bureau_40807084,voting_lists
9362,40807,dan gao,bureau_40807085,voting_lists
9363,40807,hardo choumo,bureau_40807086,voting_lists
9364,40807,doron zabo,bureau_40807087,voting_lists
9365,40807,sabon gari binguira,bureau_40807088,voting_lists
9366,40807,dan saa sabon gari.sohon gari,bureau_40807089,voting_lists
9367,40807,rougague g zougaou,bureau_40807090,voting_lists
9368,40807,guidan zougoua 1,bureau_40807091,voting_lists
9369,40807,guidan zougoua 2,bureau_40807092,voting_lists
9370,40807,karabague,bureau_40807093,voting_lists
9371,40807,sabon garin dan bagazam,bureau_40807094,voting_lists
9372,40807,jimbidaoua,bureau_40807095,voting_lists
9373,40807,karami 1,bureau_40807096,voting_lists
9374,40807,karami 2,bureau_40807097,voting_lists
9375,40807,karami 3,bureau_40807098,voting_lists
9376,40807,kalgo mai rouwa,bureau_40807099,voting_lists
9377,40807,tillaoua peulh,bureau_40807100,voting_lists
9378,40807,rougague karabague(hardo kiame),bureau_40807101,voting_lists
9379,40807,chirikawa peulh,bureau_40807102,voting_lists
9380,40807,sarkin bey adaraoua,bureau_40807103,voting_lists
9381,40807,kandamba dan kirgui,bureau_40807104,voting_lists
9382,40807,hardo bello kandamba,bureau_40807105,voting_lists
9383,40807,tachar agoua,bureau_40807106,voting_lists
9384,40807,weilazan 1,bureau_40807107,voting_lists
9385,40807,weilazan 2,bureau_40807108,voting_lists
9386,40807,meilazam gabastawa,bureau_40807109,voting_lists
9387,40807,weilazan gousoumtawa,bureau_40807110,voting_lists
9388,40807,guidan gorka 1,bureau_40807111,voting_lists
9389,40807,guidan gorka 2,bureau_40807112,voting_lists
9390,40807,el daoua peulh 1,bureau_40807113,voting_lists
9391,40807,el daoua peulh 2,bureau_40807114,voting_lists
9392,40807,el daoua haoussa,bureau_40807115,voting_lists
9393,40807,rougaguen dabaoua,bureau_40807116,voting_lists
9394,40807,iyataoua,bureau_40807117,voting_lists
9395,40807,guidan malam 1,bureau_40807118,voting_lists
9396,40807,guidan malam 2,bureau_40807119,voting_lists
9397,40807,guidan malam 3,bureau_40807120,voting_lists
9398,40807,takassaba maradi 1,bureau_40807121,voting_lists
9399,40807,takassaba maradi 2,bureau_40807122,voting_lists
9400,40807,takassaba maradi 3,bureau_40807123,voting_lists
9401,40807,rougague dokaou,bureau_40807124,voting_lists
9402,40807,maiguige 1,bureau_40807125,voting_lists
9403,40807,maiguige 2,bureau_40807126,voting_lists
9404,40807,hardo doki,bureau_40807127,voting_lists
9405,40807,maiguige kafi,bureau_40807128,voting_lists
9406,40807,toro dan gouari,bureau_40807129,voting_lists
9407,40807,toro makeraoua,bureau_40807130,voting_lists
9408,40807,taramni ii,bureau_40807131,voting_lists
9409,40807,taramni i 1,bureau_40807132,voting_lists
9410,40807,taramni i 2,bureau_40807133,voting_lists
9411,40807,tapkin tsa 1,bureau_40807134,voting_lists
9412,40807,tapkin tsa 2,bureau_40807135,voting_lists
9413,40807,magargari 1,bureau_40807136,voting_lists
9414,40807,magarri 2,bureau_40807137,voting_lists
9415,40807,oura 1,bureau_40807138,voting_lists
9416,40807,oura 2,bureau_40807139,voting_lists
9417,40807,oura 3,bureau_40807140,voting_lists
9418,40807,koubdo sofoua 1,bureau_40807141,voting_lists
9419,40807,houbdo sofoua 2,bureau_40807142,voting_lists
9420,40807,rougaguen chanou bimag,bureau_40807143,voting_lists
9421,40807,rougaguen koubdo,bureau_40807144,voting_lists
9422,40807,katourge,bureau_40807145,voting_lists
9423,40807,koringo,bureau_40807146,voting_lists
9424,40807,dadin sarki 1,bureau_40807147,voting_lists
9425,40807,dadin sarki 2,bureau_40807148,voting_lists
9426,40807,takassaba liman majema,bureau_40807149,voting_lists
9427,40807,takassaba liman,bureau_40807150,voting_lists
9428,40807,koubdo saboua 1,bureau_40807151,voting_lists
9429,40807,koubdo saboua 2,bureau_40807152,voting_lists
9430,40807,zangon allabara,bureau_40807153,voting_lists
9431,40807,rougague dachi,bureau_40807154,voting_lists
9432,40807,dan moussa,bureau_40807155,voting_lists
9433,40807,raba,bureau_40807156,voting_lists
9434,40807,serkin bey saboua,bureau_40807157,voting_lists
9435,40807,kore 1,bureau_40807158,voting_lists
9436,40807,kore 2,bureau_40807159,voting_lists
9437,40807,mageni 1,bureau_40807160,voting_lists
9438,40807,mageni,bureau_40807161,voting_lists
9439,40807,guidan maitchibi,bureau_40807162,voting_lists
9440,40807,rigial tamataou,bureau_40807163,voting_lists
9441,40807,tawalala,bureau_40807164,voting_lists
9442,40807,gounaka 1,bureau_40807165,voting_lists
9443,40807,gounaka 2,bureau_40807166,voting_lists
9444,40807,gounaka 3,bureau_40807167,voting_lists
9445,40807,gounaka 4,bureau_40807168,voting_lists
9446,40807,gounaka 5,bureau_40807169,voting_lists
9447,40807,gounaka 6,bureau_40807170,voting_lists
9448,40807,massachi 1,bureau_40807171,voting_lists
9449,40807,massachi 2,bureau_40807172,voting_lists
9450,40807,massachi 3,bureau_40807173,voting_lists
9451,40807,maiguizaoua 1,bureau_40807174,voting_lists
9452,40807,maiguizaoua 2,bureau_40807175,voting_lists
9453,40807,maiguizaoua 3,bureau_40807176,voting_lists
9454,40807,maiguizaoua 4,bureau_40807177,voting_lists
9455,40807,maiguizaoua 5,bureau_40807178,voting_lists
9456,40807,gourage 1,bureau_40807179,voting_lists
9457,40807,gourage 2,bureau_40807180,voting_lists
9458,40807,gourage 3,bureau_40807181,voting_lists
9459,40807,gourage 4,bureau_40807182,voting_lists
9460,40807,tsamial koura 1,bureau_40807183,voting_lists
9461,40807,tsamial koura 2,bureau_40807184,voting_lists
9462,40807,tasmial koura 3,bureau_40807185,voting_lists
9463,49001,bouzou dan zambade  1,bureau_49001001,voting_lists
9464,49001,bouzou dan zambade  2,bureau_49001002,voting_lists
9465,49001,bouzou dan zambade  3,bureau_49001003,voting_lists
9466,49001,bouzou dan zambade  4,bureau_49001004,voting_lists
9467,49001,bouzou dan zambade  5,bureau_49001005,voting_lists
9468,49001,bouzou dan zambade  6,bureau_49001006,voting_lists
9469,49001,bouzou dan zambade  7,bureau_49001007,voting_lists
9470,49001,bouzou dan zambade  8,bureau_49001008,voting_lists
9471,49001,bouzou dan zambade  9,bureau_49001009,voting_lists
9472,49001,bouzou dan zambade  10,bureau_49001010,voting_lists
9473,49001,bouzou dan zambade  11,bureau_49001011,voting_lists
9474,49001,bouzou dan zambade  12,bureau_49001012,voting_lists
9475,49001,bouzou dan zambade  13,bureau_49001013,voting_lists
9476,49001,mazadou djika  1,bureau_49001014,voting_lists
9477,49001,mazadou djika  2,bureau_49001015,voting_lists
9478,49001,mazadou djika  3,bureau_49001016,voting_lists
9479,49001,mazadou djika  4,bureau_49001017,voting_lists
9480,49001,mazadou djika  5,bureau_49001018,voting_lists
9481,49001,mazadou djika  6,bureau_49001019,voting_lists
9482,49001,mazadou djika  7,bureau_49001020,voting_lists
9483,49001,mazadou djika  8,bureau_49001021,voting_lists
9484,49001,mazadou djika  9,bureau_49001022,voting_lists
9485,49001,nouveau carre  1,bureau_49001023,voting_lists
9486,49001,nouveau carre  2,bureau_49001024,voting_lists
9487,49001,nouveau carre  3,bureau_49001025,voting_lists
9488,49001,nouveau carre  4,bureau_49001026,voting_lists
9489,49001,nouveau carre  5,bureau_49001027,voting_lists
9490,49001,nouveau carre  6,bureau_49001028,voting_lists
9491,49001,nouveau carre  7,bureau_49001029,voting_lists
9492,49001,nouveau carre  8,bureau_49001030,voting_lists
9493,49001,nouveau carre  9,bureau_49001031,voting_lists
9494,49001,nouveau carre  10,bureau_49001032,voting_lists
9495,49001,nouveau carre  11,bureau_49001033,voting_lists
9496,49001,nouveau carre  12,bureau_49001034,voting_lists
9497,49001,nouveau carre  13,bureau_49001035,voting_lists
9498,49001,nouveau carre  14,bureau_49001036,voting_lists
9499,49001,nouveau carre  15,bureau_49001037,voting_lists
9500,49001,nouveau carre  16,bureau_49001038,voting_lists
9501,49001,nouveau carre  17,bureau_49001039,voting_lists
9502,49001,soura alladey  1,bureau_49001040,voting_lists
9503,49001,soura alladey  2,bureau_49001041,voting_lists
9504,49001,soura alladey  3,bureau_49001042,voting_lists
9505,49001,soura alladey  4,bureau_49001043,voting_lists
9506,49001,soura alladey  5,bureau_49001044,voting_lists
9507,49001,soura bildi  1,bureau_49001045,voting_lists
9508,49001,soura bildi  2,bureau_49001046,voting_lists
9509,49001,soura bildi  3,bureau_49001047,voting_lists
9510,49001,soura bildi  4,bureau_49001048,voting_lists
9511,49001,soura bildi  5,bureau_49001049,voting_lists
9512,49001,soura bildi  6,bureau_49001050,voting_lists
9513,49001,soura bildi  7,bureau_49001051,voting_lists
9514,49001,soura bildi  8,bureau_49001052,voting_lists
9515,49001,soura bildi  9,bureau_49001053,voting_lists
9516,49001,soura bildi  10,bureau_49001054,voting_lists
9517,49001,soura bildi  11,bureau_49001055,voting_lists
9518,49001,soura bildi  12,bureau_49001056,voting_lists
9519,49001,soura bildi  13,bureau_49001057,voting_lists
9520,49001,soura bildi  14,bureau_49001058,voting_lists
9521,49001,soura bildi  15,bureau_49001059,voting_lists
9522,49001,soura bildi  16,bureau_49001060,voting_lists
9523,49001,soura bildi  17,bureau_49001061,voting_lists
9524,49001,soura bildi  18,bureau_49001062,voting_lists
9525,49001,soura bildi  19,bureau_49001063,voting_lists
9526,49001,soura bildi  20,bureau_49001064,voting_lists
9527,49001,soura bildi  21,bureau_49001065,voting_lists
9528,49001,zaria i  1,bureau_49001066,voting_lists
9529,49001,zaria i  2,bureau_49001067,voting_lists
9530,49001,zaria i  3,bureau_49001068,voting_lists
9531,49001,zaria i  4,bureau_49001069,voting_lists
9532,49001,zaria i  5,bureau_49001070,voting_lists
9533,49001,zaria i  6,bureau_49001071,voting_lists
9534,49001,zaria i  7,bureau_49001072,voting_lists
9535,49001,zaria i  8,bureau_49001073,voting_lists
9536,49001,zaria i  9,bureau_49001074,voting_lists
9537,49001,zaria i  10,bureau_49001075,voting_lists
9538,49001,zaria i  11,bureau_49001076,voting_lists
9539,49001,zaria i  12,bureau_49001077,voting_lists
9540,49001,zaria i  13,bureau_49001078,voting_lists
9541,49001,zaria i  14,bureau_49001079,voting_lists
9542,49001,zaria i  15,bureau_49001080,voting_lists
9543,49001,zaria i  16,bureau_49001081,voting_lists
9544,49001,zaria i  17,bureau_49001082,voting_lists
9545,49001,zaria i  18,bureau_49001083,voting_lists
9546,49001,zaria i  19,bureau_49001084,voting_lists
9547,49001,zaria i  20,bureau_49001085,voting_lists
9548,49001,zaria i  21,bureau_49001086,voting_lists
9549,49001,zaria i  22,bureau_49001087,voting_lists
9550,49001,zaria i  23,bureau_49001088,voting_lists
9551,49001,zaria i  24,bureau_49001089,voting_lists
9552,49001,zaria i  25,bureau_49001090,voting_lists
9553,49001,zaria i  26,bureau_49001091,voting_lists
9554,49001,soura alladey,bureau_49001092,voting_lists
9555,49002,bagalam 1,bureau_49002001,voting_lists
9556,49002,bagalam 2,bureau_49002002,voting_lists
9557,49002,bagalam 3,bureau_49002003,voting_lists
9558,49002,bagalam 4,bureau_49002004,voting_lists
9559,49002,bagalam 5,bureau_49002005,voting_lists
9560,49002,bagalam 6,bureau_49002006,voting_lists
9561,49002,bagalam 7,bureau_49002007,voting_lists
9562,49002,bagalam 8,bureau_49002008,voting_lists
9563,49002,bagalam 9,bureau_49002009,voting_lists
9564,49002,bagalam 10,bureau_49002010,voting_lists
9565,49002,bagalam 11,bureau_49002011,voting_lists
9566,49002,bagalam 12,bureau_49002012,voting_lists
9567,49002,bagalam 13,bureau_49002013,voting_lists
9568,49002,bagalam 14,bureau_49002014,voting_lists
9569,49002,bagalam 15,bureau_49002015,voting_lists
9570,49002,bagalam 16,bureau_49002016,voting_lists
9571,49002,bagalam 17,bureau_49002017,voting_lists
9572,49002,bagalam 18,bureau_49002018,voting_lists
9573,49002,bagalam 19,bureau_49002019,voting_lists
9574,49002,mokoyo 1,bureau_49002020,voting_lists
9575,49002,mokoyo 2,bureau_49002021,voting_lists
9576,49002,mokoyo 3,bureau_49002022,voting_lists
9577,49002,mokoyo 4,bureau_49002023,voting_lists
9578,49002,mokoyo 5,bureau_49002024,voting_lists
9579,49002,mokoyo 6,bureau_49002025,voting_lists
9580,49002,mokoyo 7,bureau_49002026,voting_lists
9581,49002,sabon gari 1,bureau_49002027,voting_lists
9582,49002,sabon gari 2,bureau_49002028,voting_lists
9583,49002,sabon gari 3,bureau_49002029,voting_lists
9584,49002,sabon gari 4,bureau_49002030,voting_lists
9585,49002,sabon gari 5,bureau_49002031,voting_lists
9586,49002,sabon gari 6,bureau_49002032,voting_lists
9587,49002,sabon gari 7,bureau_49002033,voting_lists
9588,49002,sabon gari 8,bureau_49002034,voting_lists
9589,49002,sabon gari 9,bureau_49002035,voting_lists
9590,49002,sabon gari 10,bureau_49002036,voting_lists
9591,49002,sabon gari 11,bureau_49002037,voting_lists
9592,49002,sabon gari 12,bureau_49002038,voting_lists
9593,49002,sabon gari 13,bureau_49002039,voting_lists
9594,49002,sabon gari 14,bureau_49002040,voting_lists
9595,49002,zaria ii 1,bureau_49002041,voting_lists
9596,49002,zaria ii 2,bureau_49002042,voting_lists
9597,49002,zaria ii 3,bureau_49002043,voting_lists
9598,49002,zaria ii 4,bureau_49002044,voting_lists
9599,49002,zaria ii 5,bureau_49002045,voting_lists
9600,49002,zaria ii 6,bureau_49002046,voting_lists
9601,49002,zaria ii 7,bureau_49002047,voting_lists
9602,49002,zaria ii 8,bureau_49002048,voting_lists
9603,49002,zaria ii 9,bureau_49002049,voting_lists
9604,49002,zaria ii 10,bureau_49002050,voting_lists
9605,49002,zaria ii 11,bureau_49002051,voting_lists
9606,49002,zaria ii 12,bureau_49002052,voting_lists
9607,49002,zaria ii 13,bureau_49002053,voting_lists
9608,49002,zaria ii 14,bureau_49002054,voting_lists
9609,49002,zaria ii 15,bureau_49002055,voting_lists
9610,49002,zaria ii 16,bureau_49002056,voting_lists
9611,49002,zaria ii 17,bureau_49002057,voting_lists
9612,49002,zaria ii 18,bureau_49002058,voting_lists
9613,49002,zaria ii 19,bureau_49002059,voting_lists
9614,49002,zaria ii 20,bureau_49002060,voting_lists
9615,49002,zaria ii 21,bureau_49002061,voting_lists
9616,49002,zaria ii 22,bureau_49002062,voting_lists
9617,49003,ali dan sofo   1,bureau_49003001,voting_lists
9618,49003,ali dan sofo   2,bureau_49003002,voting_lists
9619,49003,ali dan sofo   3,bureau_49003003,voting_lists
9620,49003,ali dan sofo   4,bureau_49003004,voting_lists
9621,49003,ali dan sofo   5,bureau_49003005,voting_lists
9622,49003,ali dan sofo   6,bureau_49003006,voting_lists
9623,49003,ali dan sofo   7,bureau_49003007,voting_lists
9624,49003,ali dan sofo   8,bureau_49003008,voting_lists
9625,49003,ali dan sofo   9,bureau_49003009,voting_lists
9626,49003,ali dan sofo   10,bureau_49003010,voting_lists
9627,49003,ali dan sofo   11,bureau_49003011,voting_lists
9628,49003,ali dan sofo   12,bureau_49003012,voting_lists
9629,49003,ali dan sofo   13,bureau_49003013,voting_lists
9630,49003,ali dan sofo   14,bureau_49003014,voting_lists
9631,49003,ali dan sofo   15,bureau_49003015,voting_lists
9632,49003,ali dan sofo   16,bureau_49003016,voting_lists
9633,49003,ali dan sofo   17,bureau_49003017,voting_lists
9634,49003,ali dan sofo   18,bureau_49003018,voting_lists
9635,49003,ali dan sofo   19,bureau_49003019,voting_lists
9636,49003,ali dan sofo   20,bureau_49003020,voting_lists
9637,49003,ali dan sofo   21,bureau_49003021,voting_lists
9638,49003,ali dan sofo   22,bureau_49003022,voting_lists
9639,49003,bourdja   1,bureau_49003023,voting_lists
9640,49003,bourdja   2,bureau_49003024,voting_lists
9641,49003,bourdja   3,bureau_49003025,voting_lists
9642,49003,bourdja   4,bureau_49003026,voting_lists
9643,49003,bourdja   5,bureau_49003027,voting_lists
9644,49003,bourdja   6,bureau_49003028,voting_lists
9645,49003,bourdja   7,bureau_49003029,voting_lists
9646,49003,bourdja   8,bureau_49003030,voting_lists
9647,49003,bourdja   9,bureau_49003031,voting_lists
9648,49003,bourdja   10,bureau_49003032,voting_lists
9649,49003,bourdja   11,bureau_49003033,voting_lists
9650,49003,bourdja   12,bureau_49003034,voting_lists
9651,49003,bourdja   13,bureau_49003035,voting_lists
9652,49003,bourdja   14,bureau_49003036,voting_lists
9653,49003,bourdja   15,bureau_49003037,voting_lists
9654,49003,bourdja   16,bureau_49003038,voting_lists
9655,49003,bourdja   17,bureau_49003039,voting_lists
9656,49003,dan goulbi   1,bureau_49003040,voting_lists
9657,49003,dan goulbi   2,bureau_49003041,voting_lists
9658,49003,dan goulbi   3,bureau_49003042,voting_lists
9659,49003,dan goulbi   4,bureau_49003043,voting_lists
9660,49003,dan goulbi   5,bureau_49003044,voting_lists
9661,49003,dan goulbi   6,bureau_49003045,voting_lists
9662,49003,hassao   1,bureau_49003046,voting_lists
9663,49003,hassao   2,bureau_49003047,voting_lists
9664,49003,hassao   3,bureau_49003048,voting_lists
9665,49003,limantchi   1,bureau_49003049,voting_lists
9666,49003,limantchi   2,bureau_49003050,voting_lists
9667,49003,limantchi   3,bureau_49003051,voting_lists
9668,49003,limantchi   4,bureau_49003052,voting_lists
9669,49003,maradaoua   1,bureau_49003053,voting_lists
9670,49003,maradaoua   2,bureau_49003054,voting_lists
9671,49003,maradaoua   3,bureau_49003055,voting_lists
9672,49003,maradaoua   4,bureau_49003056,voting_lists
9673,49003,maradaoua   5,bureau_49003057,voting_lists
9674,49003,maradaoua   6,bureau_49003058,voting_lists
9675,49003,maradaoua   7,bureau_49003059,voting_lists
9676,49003,maradaoua   8,bureau_49003060,voting_lists
9677,49003,maradaoua   9,bureau_49003061,voting_lists
9678,49003,maradaoua   10,bureau_49003062,voting_lists
9679,49003,maradaoua   11,bureau_49003063,voting_lists
9680,49003,maradaoua   12,bureau_49003064,voting_lists
9681,49003,maradaoua   13,bureau_49003065,voting_lists
9682,49003,maradaoua   14,bureau_49003066,voting_lists
9683,49003,maradaoua   15,bureau_49003067,voting_lists
9684,49003,maradaoua   16,bureau_49003068,voting_lists
9685,49003,maradaoua   17,bureau_49003069,voting_lists
9686,49003,maradaoua   18,bureau_49003070,voting_lists
9687,49003,yan daka   1,bureau_49003071,voting_lists
9688,49003,yan daka   2,bureau_49003072,voting_lists
9689,49003,yan daka   3,bureau_49003073,voting_lists
9690,49003,yan daka   4,bureau_49003074,voting_lists
9691,49003,yan daka   5,bureau_49003075,voting_lists
9692,49003,yan daka   6,bureau_49003076,voting_lists
9693,49003,yan daka   7,bureau_49003077,voting_lists
9694,49003,yan daka   8,bureau_49003078,voting_lists
9695,49003,yan daka   9,bureau_49003079,voting_lists
9696,49003,yan daka   10,bureau_49003080,voting_lists
9697,49003,yan daka   11,bureau_49003081,voting_lists
9698,49003,yan daka   12,bureau_49003082,voting_lists
9699,49003,yan daka   13,bureau_49003083,voting_lists
9700,49003,yan daka   14,bureau_49003084,voting_lists
9701,49003,yan daka   15,bureau_49003085,voting_lists
9702,50101,quartier amanokal 1,bureau_50101001,voting_lists
9703,50101,quartier amanokal 2,bureau_50101002,voting_lists
9704,50101,quartier agalalte 1,bureau_50101003,voting_lists
9705,50101,quartier agalalte 2,bureau_50101004,voting_lists
9706,50101,quartier azanene 1,bureau_50101005,voting_lists
9707,50101,quartier azanene 2,bureau_50101006,voting_lists
9708,50101,quartier alamamag,bureau_50101007,voting_lists
9709,50101,quartier salama 1,bureau_50101008,voting_lists
9710,50101,quartier salama 2,bureau_50101009,voting_lists
9711,50101,quartier tissoguit 1,bureau_50101010,voting_lists
9712,50101,quartier opvn,bureau_50101011,voting_lists
9713,50101,quartier islam 1,bureau_50101012,voting_lists
9714,50101,quartier islam 2,bureau_50101013,voting_lists
9715,50101,quartier inablas i,bureau_50101014,voting_lists
9716,50101,inablas ii,bureau_50101015,voting_lists
9717,50101,quartier hamou,bureau_50101016,voting_lists
9718,50101,quartier azamor,bureau_50101017,voting_lists
9719,50101,quartier eguef 1,bureau_50101018,voting_lists
9720,50101,quartier eguef 2,bureau_50101019,voting_lists
9721,50101,quartier atiss 1,bureau_50101020,voting_lists
9722,50101,quartier atiss ii,bureau_50101021,voting_lists
9723,50101,quartier inwala 1,bureau_50101022,voting_lists
9724,50101,quartier inwala 2,bureau_50101023,voting_lists
9725,50101,quartier issismad,bureau_50101024,voting_lists
9726,50101,inablass iii,bureau_50101025,voting_lists
9727,50101,quartier wahil,bureau_50101026,voting_lists
9728,50101,salama 3,bureau_50101027,voting_lists
9729,50101,atiss iii,bureau_50101028,voting_lists
9730,50101,chindghaghan,bureau_50101029,voting_lists
9731,50101,inirigane 1,bureau_50101030,voting_lists
9732,50101,tihirit 1,bureau_50101031,voting_lists
9733,50101,tihirit 2,bureau_50101032,voting_lists
9734,50101,teknemen,bureau_50101033,voting_lists
9735,50101,kijgari 1,bureau_50101034,voting_lists
9736,50101,kijgari 2,bureau_50101035,voting_lists
9737,50101,eguef nadaras 1,bureau_50101036,voting_lists
9738,50101,tanishak,bureau_50101037,voting_lists
9739,50101,iladaghda,bureau_50101038,voting_lists
9740,50101,akarana,bureau_50101039,voting_lists
9741,50101,efenates 1,bureau_50101040,voting_lists
9742,50101,efenates 2,bureau_50101041,voting_lists
9743,50101,teraze,bureau_50101042,voting_lists
9744,50101,tabalak nord,bureau_50101043,voting_lists
9745,50101,chinatagharanene,bureau_50101044,voting_lists
9746,50101,ikizmane,bureau_50101045,voting_lists
9747,50101,ikizmane ibangara,bureau_50101046,voting_lists
