"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"17646","60301","bangario","RENALOC_17646","RENALOC","15090","60301","bangario","bureau_60301133","voting_lists"
"17647","60301","bangou banda","RENALOC_17647","RENALOC","15139","60301","bangou banda","bureau_60301182","voting_lists"
"17648","60301","bangou banda","RENALOC_17648","RENALOC","15139","60301","bangou banda","bureau_60301182","voting_lists"
"17651","60301","bani koubey","RENALOC_17651","RENALOC","15054","60301","banikoubeye","bureau_60301097","voting_lists"
"17653","60301","bani zoumbou","RENALOC_17653","RENALOC","15116","60301","banizoumbou 2","bureau_60301159","voting_lists"
"17653","60301","bani zoumbou","RENALOC_17653","RENALOC","15117","60301","banizoumbou 1","bureau_60301160","voting_lists"
"17654","60301","bani zoumbou i","RENALOC_17654","RENALOC","15116","60301","banizoumbou 2","bureau_60301159","voting_lists"
"17654","60301","bani zoumbou i","RENALOC_17654","RENALOC","15117","60301","banizoumbou 1","bureau_60301160","voting_lists"
"17655","60301","bani zoumbou ii","RENALOC_17655","RENALOC","15116","60301","banizoumbou 2","bureau_60301159","voting_lists"
"17655","60301","bani zoumbou ii","RENALOC_17655","RENALOC","15117","60301","banizoumbou 1","bureau_60301160","voting_lists"
"17660","60301","borgo darey","RENALOC_17660","RENALOC","15075","60301","borgo  darey (borgo bangou banda)","bureau_60301118","voting_lists"
"17660","60301","borgo darey","RENALOC_17660","RENALOC","15076","60301","borgo  darey (borgo bangou banda)","bureau_60301119","voting_lists"
"17662","60301","borgo gorou ii","RENALOC_17662","RENALOC","15059","60301","borgo gorou 1","bureau_60301102","voting_lists"
"17662","60301","borgo gorou ii","RENALOC_17662","RENALOC","15060","60301","borgo gorou 2 (tokoye )","bureau_60301103","voting_lists"
"17663","60301","boundissinti","RENALOC_17663","RENALOC","15006","60301","boundi sinti","bureau_60301049","voting_lists"
"17663","60301","boundissinti","RENALOC_17663","RENALOC","15007","60301","boundi sinti","bureau_60301050","voting_lists"
"17664","60301","bourdounga","RENALOC_17664","RENALOC","15049","60301","bourdounga","bureau_60301092","voting_lists"
"17666","60301","tchiwil","RENALOC_17666","RENALOC","15105","60301","tchiwil","bureau_60301148","voting_lists"
"17669","60301","dagna","RENALOC_17669","RENALOC","15136","60301","dagna ( tizayit, kologou )","bureau_60301179","voting_lists"
"17677","60301","dimachi koira","RENALOC_17677","RENALOC","14985","60301","dimachi koira","bureau_60301028","voting_lists"
"17680","60301","djongo fondobon","RENALOC_17680","RENALOC","15005","60301","djongo fandobon","bureau_60301048","voting_lists"
"17681","60301","djongo zarma","RENALOC_17681","RENALOC","15004","60301","djongo zarma (djongo peulh)","bureau_60301047","voting_lists"
"17683","60301","fada","RENALOC_17683","RENALOC","15022","60301","fada","bureau_60301065","voting_lists"
"17684","60301","fafa","RENALOC_17684","RENALOC","15124","60301","fafa","bureau_60301167","voting_lists"
"17684","60301","fafa","RENALOC_17684","RENALOC","15125","60301","fafa","bureau_60301168","voting_lists"
"17686","60301","fandoga","RENALOC_17686","RENALOC","15067","60301","fandoga","bureau_60301110","voting_lists"
"17690","60301","faye ka","RENALOC_17690","RENALOC","15072","60301","fayeka (fandou zangui)","bureau_60301115","voting_lists"
"17691","60301","firguine","RENALOC_17691","RENALOC","15002","60301","firguine","bureau_60301045","voting_lists"
"17692","60301","foga banda","RENALOC_17692","RENALOC","15024","60301","foga  banda","bureau_60301067","voting_lists"
"17693","60301","foga winditan","RENALOC_17693","RENALOC","15104","60301","foga  winditane (koakorey)","bureau_60301147","voting_lists"
"17696","60301","galilitan","RENALOC_17696","RENALOC","15034","60301","galilitan (gorchi)","bureau_60301077","voting_lists"
"17707","60301","iloua zakara i","RENALOC_17707","RENALOC","15079","60301","illoua zakara 1 et 2","bureau_60301122","voting_lists"
"17708","60301","iloua zakara ii","RENALOC_17708","RENALOC","15079","60301","illoua zakara 1 et 2","bureau_60301122","voting_lists"
"17712","60301","kafina","RENALOC_17712","RENALOC","14982","60301","kafina (baba tondi, komo koukou1, 2, ninefouno foulan)","bureau_60301025","voting_lists"
"17716","60301","kodey","RENALOC_17716","RENALOC","15066","60301","kodey","bureau_60301109","voting_lists"
"17717","60301","kogori bangoubi","RENALOC_17717","RENALOC","14994","60301","kogori bangoubi","bureau_60301037","voting_lists"
"17717","60301","kogori bangoubi","RENALOC_17717","RENALOC","14995","60301","kogori bangoubi","bureau_60301038","voting_lists"
"17719","60301","kogori sina","RENALOC_17719","RENALOC","15000","60301","kogori issa","bureau_60301043","voting_lists"
"17719","60301","kogori sina","RENALOC_17719","RENALOC","15001","60301","kogori sina (dayel)","bureau_60301044","voting_lists"
"17721","60301","kohinka","RENALOC_17721","RENALOC","15087","60301","kohinka 1 (kohinka 2)","bureau_60301130","voting_lists"
"17722","60301","kokorbe fondou","RENALOC_17722","RENALOC","15138","60301","kokorbe fandou","bureau_60301181","voting_lists"
"17733","60301","koya banizoumbou","RENALOC_17733","RENALOC","15086","60301","koya  banizoumbou","bureau_60301129","voting_lists"
"17737","60301","lele i","RENALOC_17737","RENALOC","15050","60301","lele 1","bureau_60301093","voting_lists"
"17737","60301","lele i","RENALOC_17737","RENALOC","15051","60301","lele 2","bureau_60301094","voting_lists"
"17738","60301","lele ii","RENALOC_17738","RENALOC","15050","60301","lele 1","bureau_60301093","voting_lists"
"17738","60301","lele ii","RENALOC_17738","RENALOC","15051","60301","lele 2","bureau_60301094","voting_lists"
"17739","60301","lele iii","RENALOC_17739","RENALOC","15050","60301","lele 1","bureau_60301093","voting_lists"
"17739","60301","lele iii","RENALOC_17739","RENALOC","15051","60301","lele 2","bureau_60301094","voting_lists"
"17740","60301","libbi","RENALOC_17740","RENALOC","15108","60301","libbi","bureau_60301151","voting_lists"
"17741","60301","lougga","RENALOC_17741","RENALOC","15098","60301","lougga (koudou gari)","bureau_60301141","voting_lists"
"17748","60301","mossi ii","RENALOC_17748","RENALOC","15019","60301","mossi 1","bureau_60301062","voting_lists"
"17748","60301","mossi ii","RENALOC_17748","RENALOC","15020","60301","mossi 1","bureau_60301063","voting_lists"
"17748","60301","mossi ii","RENALOC_17748","RENALOC","15027","60301","mossi 3 ( kogori foulan )","bureau_60301070","voting_lists"
"17749","60301","mossi iii","RENALOC_17749","RENALOC","15019","60301","mossi 1","bureau_60301062","voting_lists"
"17749","60301","mossi iii","RENALOC_17749","RENALOC","15020","60301","mossi 1","bureau_60301063","voting_lists"
"17749","60301","mossi iii","RENALOC_17749","RENALOC","15027","60301","mossi 3 ( kogori foulan )","bureau_60301070","voting_lists"
"17761","60301","ogga","RENALOC_17761","RENALOC","15041","60301","ogga","bureau_60301084","voting_lists"
"17761","60301","ogga","RENALOC_17761","RENALOC","15042","60301","ogga","bureau_60301085","voting_lists"
"17764","60301","sansani backine","RENALOC_17764","RENALOC","15028","60301","sansani backine 1","bureau_60301071","voting_lists"
"17764","60301","sansani backine","RENALOC_17764","RENALOC","15032","60301","sansani backine 2","bureau_60301075","voting_lists"
"17765","60301","sansani backine ii","RENALOC_17765","RENALOC","15028","60301","sansani backine 1","bureau_60301071","voting_lists"
"17765","60301","sansani backine ii","RENALOC_17765","RENALOC","15032","60301","sansani backine 2","bureau_60301075","voting_lists"
"17766","60301","sansani tabla","RENALOC_17766","RENALOC","15091","60301","sansani tabla","bureau_60301134","voting_lists"
"17767","60301","sasaba i","RENALOC_17767","RENALOC","14992","60301","sassaba 2","bureau_60301035","voting_lists"
"17767","60301","sasaba i","RENALOC_17767","RENALOC","15029","60301","sassaba 1","bureau_60301072","voting_lists"
"17767","60301","sasaba i","RENALOC_17767","RENALOC","15030","60301","sassaba 1","bureau_60301073","voting_lists"
"17768","60301","sassaba ii","RENALOC_17768","RENALOC","14992","60301","sassaba 2","bureau_60301035","voting_lists"
"17768","60301","sassaba ii","RENALOC_17768","RENALOC","15029","60301","sassaba 1","bureau_60301072","voting_lists"
"17768","60301","sassaba ii","RENALOC_17768","RENALOC","15030","60301","sassaba 1","bureau_60301073","voting_lists"
"17774","60301","taya kaligorou","RENALOC_17774","RENALOC","15014","60301","taya kaligorou ( taya loga saney )","bureau_60301057","voting_lists"
"17775","60301","taya tabla","RENALOC_17775","RENALOC","15023","60301","taya tabla","bureau_60301066","voting_lists"
"17776","60301","taya zarma i ii","RENALOC_17776","RENALOC","15016","60301","taya zarma 1 ( taya zarma 2)","bureau_60301059","voting_lists"
"17778","60301","tchakawa","RENALOC_17778","RENALOC","15012","60301","tchakawa ( namari peulh)","bureau_60301055","voting_lists"
"17778","60301","tchakawa","RENALOC_17778","RENALOC","15013","60301","tchakawa ( namari peulh)","bureau_60301056","voting_lists"
"17783","60301","tiguiri 1","RENALOC_17783","RENALOC","15096","60301","tiguiri 2","bureau_60301139","voting_lists"
"17783","60301","tiguiri 1","RENALOC_17783","RENALOC","15109","60301","tiguiri 1","bureau_60301152","voting_lists"
"17785","60301","tiguiri ii","RENALOC_17785","RENALOC","15096","60301","tiguiri 2","bureau_60301139","voting_lists"
"17785","60301","tiguiri ii","RENALOC_17785","RENALOC","15109","60301","tiguiri 1","bureau_60301152","voting_lists"
"17786","60301","timbarkawane i","RENALOC_17786","RENALOC","15035","60301","timbarkawan 1 et 2","bureau_60301078","voting_lists"
"17787","60301","timbarkawane ii","RENALOC_17787","RENALOC","15035","60301","timbarkawan 1 et 2","bureau_60301078","voting_lists"
"17788","60301","timboram atta","RENALOC_17788","RENALOC","15127","60301","timboran atta","bureau_60301170","voting_lists"
"17789","60301","timboran diki","RENALOC_17789","RENALOC","15133","60301","timboran soli","bureau_60301176","voting_lists"
"17790","60301","timboran soli","RENALOC_17790","RENALOC","15132","60301","timboran zoulabon","bureau_60301175","voting_lists"
"17790","60301","timboran soli","RENALOC_17790","RENALOC","15133","60301","timboran soli","bureau_60301176","voting_lists"
"17791","60301","timboran tarbanassa","RENALOC_17791","RENALOC","15126","60301","timboran tarbanassa","bureau_60301169","voting_lists"
"17791","60301","timboran tarbanassa","RENALOC_17791","RENALOC","15127","60301","timboran atta","bureau_60301170","voting_lists"
"17792","60301","timboran zoulabon","RENALOC_17792","RENALOC","15132","60301","timboran zoulabon","bureau_60301175","voting_lists"
"17792","60301","timboran zoulabon","RENALOC_17792","RENALOC","15133","60301","timboran soli","bureau_60301176","voting_lists"
"17793","60301","tinkafa 1","RENALOC_17793","RENALOC","15031","60301","tinkafa 1 (tinkafa 2)","bureau_60301074","voting_lists"
"17794","60301","tinkafa ii","RENALOC_17794","RENALOC","15031","60301","tinkafa 1 (tinkafa 2)","bureau_60301074","voting_lists"
"17798","60301","tondi banda","RENALOC_17798","RENALOC","14983","60301","tondi banda (winditane)","bureau_60301026","voting_lists"
"17801","60301","toulou banda","RENALOC_17801","RENALOC","15077","60301","toulou banda (gorou nankania,ciminti, darey)","bureau_60301120","voting_lists"
"17802","60301","wale wole","RENALOC_17802","RENALOC","15123","60301","wale wole","bureau_60301166","voting_lists"
"17803","60301","wangara i","RENALOC_17803","RENALOC","15055","60301","wangara 1","bureau_60301098","voting_lists"
"17803","60301","wangara i","RENALOC_17803","RENALOC","15056","60301","wangara 1","bureau_60301099","voting_lists"
"17803","60301","wangara i","RENALOC_17803","RENALOC","15057","60301","wangara","bureau_60301100","voting_lists"
"17804","60301","wangara ii","RENALOC_17804","RENALOC","15055","60301","wangara 1","bureau_60301098","voting_lists"
"17804","60301","wangara ii","RENALOC_17804","RENALOC","15056","60301","wangara 1","bureau_60301099","voting_lists"
"17804","60301","wangara ii","RENALOC_17804","RENALOC","15057","60301","wangara","bureau_60301100","voting_lists"
"17808","60301","winditane","RENALOC_17808","RENALOC","15101","60301","winditan","bureau_60301144","voting_lists"
"17808","60301","winditane","RENALOC_17808","RENALOC","15102","60301","winditan","bureau_60301145","voting_lists"
"17809","60301","yagargara zagrane","RENALOC_17809","RENALOC","15084","60301","yagargarazagrane","bureau_60301127","voting_lists"
"17809","60301","yagargara zagrane","RENALOC_17809","RENALOC","15085","60301","yagargarazagrane","bureau_60301128","voting_lists"
"17813","60401","banibangou haoussa","RENALOC_17813","RENALOC","15143","60401","banibangou zarma1","bureau_60401001","voting_lists"
"17813","60401","banibangou haoussa","RENALOC_17813","RENALOC","15144","60401","banibangou zarma2","bureau_60401002","voting_lists"
"17813","60401","banibangou haoussa","RENALOC_17813","RENALOC","15145","60401","banibangou haoussa1","bureau_60401003","voting_lists"
"17813","60401","banibangou haoussa","RENALOC_17813","RENALOC","15146","60401","banibangou haoussa2","bureau_60401004","voting_lists"
"17815","60401","banibangou zarma","RENALOC_17815","RENALOC","15143","60401","banibangou zarma1","bureau_60401001","voting_lists"
"17815","60401","banibangou zarma","RENALOC_17815","RENALOC","15144","60401","banibangou zarma2","bureau_60401002","voting_lists"
"17815","60401","banibangou zarma","RENALOC_17815","RENALOC","15145","60401","banibangou haoussa1","bureau_60401003","voting_lists"
"17815","60401","banibangou zarma","RENALOC_17815","RENALOC","15146","60401","banibangou haoussa2","bureau_60401004","voting_lists"
"17816","60401","bassikaina","RENALOC_17816","RENALOC","15149","60401","bassikoina","bureau_60401007","voting_lists"
"17817","60401","sabara banda","RENALOC_17817","RENALOC","15150","60401","sabarabanda","bureau_60401008","voting_lists"
"17818","60401","wagani","RENALOC_17818","RENALOC","15147","60401","wagani1","bureau_60401005","voting_lists"
"17818","60401","wagani","RENALOC_17818","RENALOC","15148","60401","wagani2","bureau_60401006","voting_lists"
"17819","60401","adabdab","RENALOC_17819","RENALOC","15207","60401","adabdab1","bureau_60401065","voting_lists"
"17819","60401","adabdab","RENALOC_17819","RENALOC","15209","60401","adabdab3 (akarwane)","bureau_60401067","voting_lists"
"17820","60401","afikoum","RENALOC_17820","RENALOC","15261","60401","afikoum","bureau_60401119","voting_lists"
"17821","60401","agali koira","RENALOC_17821","RENALOC","15258","60401","agali koira","bureau_60401116","voting_lists"
"17822","60401","agoudou foga","RENALOC_17822","RENALOC","15197","60401","agoudou foga1","bureau_60401055","voting_lists"
"17822","60401","agoudou foga","RENALOC_17822","RENALOC","15198","60401","agoudou foga2","bureau_60401056","voting_lists"
"17822","60401","agoudou foga","RENALOC_17822","RENALOC","15199","60401","agoudou foga3","bureau_60401057","voting_lists"
"17822","60401","agoudou foga","RENALOC_17822","RENALOC","15200","60401","agoudou foga4","bureau_60401058","voting_lists"
"17829","60401","banibangou","RENALOC_17829","RENALOC","15143","60401","banibangou zarma1","bureau_60401001","voting_lists"
"17829","60401","banibangou","RENALOC_17829","RENALOC","15144","60401","banibangou zarma2","bureau_60401002","voting_lists"
"17829","60401","banibangou","RENALOC_17829","RENALOC","15145","60401","banibangou haoussa1","bureau_60401003","voting_lists"
"17829","60401","banibangou","RENALOC_17829","RENALOC","15146","60401","banibangou haoussa2","bureau_60401004","voting_lists"
"17831","60401","banna kouara","RENALOC_17831","RENALOC","15243","60401","banne koira","bureau_60401101","voting_lists"
"17832","60401","barrey fandou","RENALOC_17832","RENALOC","15260","60401","barey fandou","bureau_60401118","voting_lists"
"17833","60401","bazeize kouara","RENALOC_17833","RENALOC","15172","60401","bazeyze koira","bureau_60401030","voting_lists"
"17835","60401","bimbila beri","RENALOC_17835","RENALOC","15255","60401","bimbilaberi","bureau_60401113","voting_lists"
"17835","60401","bimbila beri","RENALOC_17835","RENALOC","15265","60401","bimbila kaina","bureau_60401123","voting_lists"
"17836","60401","bimbila kaina","RENALOC_17836","RENALOC","15265","60401","bimbila kaina","bureau_60401123","voting_lists"
"17846","60401","deykoukou","RENALOC_17846","RENALOC","15188","60401","deykoukou","bureau_60401046","voting_lists"
"17847","60401","dey koukou","RENALOC_17847","RENALOC","15188","60401","deykoukou","bureau_60401046","voting_lists"
"17849","60401","dinaizeyan gosso","RENALOC_17849","RENALOC","15235","60401","dineyzeyan gosso","bureau_60401093","voting_lists"
"17850","60401","dinara","RENALOC_17850","RENALOC","15153","60401","dinara1","bureau_60401011","voting_lists"
"17850","60401","dinara","RENALOC_17850","RENALOC","15154","60401","dinara2","bureau_60401012","voting_lists"
"17851","60401","djabadjori abdou kouara","RENALOC_17851","RENALOC","15232","60401","djab djori abdou koira","bureau_60401090","voting_lists"
"17852","60401","djabadjori darga kouara","RENALOC_17852","RENALOC","15232","60401","djab djori abdou koira","bureau_60401090","voting_lists"
"17853","60401","djabadjori galaizey do","RENALOC_17853","RENALOC","15231","60401","djab djori galeyzedo (darga koira)","bureau_60401089","voting_lists"
"17854","60401","djab djori hali koira","RENALOC_17854","RENALOC","15230","60401","djab djori kodo koira","bureau_60401088","voting_lists"
"17854","60401","djab djori hali koira","RENALOC_17854","RENALOC","15232","60401","djab djori abdou koira","bureau_60401090","voting_lists"
"17855","60401","djabadjori kodo kouara","RENALOC_17855","RENALOC","15230","60401","djab djori kodo koira","bureau_60401088","voting_lists"
"17855","60401","djabadjori kodo kouara","RENALOC_17855","RENALOC","15232","60401","djab djori abdou koira","bureau_60401090","voting_lists"
"17856","60401","djabadjori marafa yando","RENALOC_17856","RENALOC","15166","60401","djabdjori marafa yando","bureau_60401024","voting_lists"
"17857","60401","gueno koira","RENALOC_17857","RENALOC","15263","60401","gueno koira","bureau_60401121","voting_lists"
"17858","60401","dobel koira","RENALOC_17858","RENALOC","15262","60401","dobal koira","bureau_60401120","voting_lists"
"17860","60401","falanzadan","RENALOC_17860","RENALOC","15194","60401","falanzadan","bureau_60401052","voting_lists"
"17860","60401","falanzadan","RENALOC_17860","RENALOC","15195","60401","falanzadan goroutche","bureau_60401053","voting_lists"
"17861","60401","falanzadane goroutche","RENALOC_17861","RENALOC","15194","60401","falanzadan","bureau_60401052","voting_lists"
"17861","60401","falanzadane goroutche","RENALOC_17861","RENALOC","15195","60401","falanzadan goroutche","bureau_60401053","voting_lists"
"17862","60401","fando bon","RENALOC_17862","RENALOC","15162","60401","fandoubanda","bureau_60401020","voting_lists"
"17863","60401","fandou banda","RENALOC_17863","RENALOC","15162","60401","fandoubanda","bureau_60401020","voting_lists"
"17865","60401","foney ganda","RENALOC_17865","RENALOC","15210","60401","fonneyganda1","bureau_60401068","voting_lists"
"17865","60401","foney ganda","RENALOC_17865","RENALOC","15211","60401","fonney ganda2","bureau_60401069","voting_lists"
"17865","60401","foney ganda","RENALOC_17865","RENALOC","15213","60401","fonney ganda4","bureau_60401071","voting_lists"
"17865","60401","foney ganda","RENALOC_17865","RENALOC","15269","60401","fonney ganda 5","bureau_60401127","voting_lists"
"17866","60401","foney ganda","RENALOC_17866","RENALOC","15210","60401","fonneyganda1","bureau_60401068","voting_lists"
"17866","60401","foney ganda","RENALOC_17866","RENALOC","15211","60401","fonney ganda2","bureau_60401069","voting_lists"
"17866","60401","foney ganda","RENALOC_17866","RENALOC","15213","60401","fonney ganda4","bureau_60401071","voting_lists"
"17866","60401","foney ganda","RENALOC_17866","RENALOC","15269","60401","fonney ganda 5","bureau_60401127","voting_lists"
"17869","60401","gadi baba koira","RENALOC_17869","RENALOC","15249","60401","gadibaba koira(adabdab)","bureau_60401107","voting_lists"
"17874","60401","gnalli koira","RENALOC_17874","RENALOC","15245","60401","gnali koira","bureau_60401103","voting_lists"
"17876","60401","gogue koira","RENALOC_17876","RENALOC","15266","60401","gogue koira","bureau_60401124","voting_lists"
"17877","60401","gollo","RENALOC_17877","RENALOC","15175","60401","goulla","bureau_60401033","voting_lists"
"17878","60401","gorou banda","RENALOC_17878","RENALOC","15247","60401","goroubanda(adabdab)","bureau_60401105","voting_lists"
"17879","60401","gosso","RENALOC_17879","RENALOC","15177","60401","gosso1","bureau_60401035","voting_lists"
"17879","60401","gosso","RENALOC_17879","RENALOC","15178","60401","gosso2","bureau_60401036","voting_lists"
"17880","60401","gou","RENALOC_17880","RENALOC","15254","60401","gou","bureau_60401112","voting_lists"
"17881","60401","goulla","RENALOC_17881","RENALOC","15175","60401","goulla","bureau_60401033","voting_lists"
"17882","60401","gounokoira","RENALOC_17882","RENALOC","15218","60401","gounokoira (gouno koira,moussa koira,maouro koira)","bureau_60401076","voting_lists"
"17882","60401","gounokoira","RENALOC_17882","RENALOC","15263","60401","gueno koira","bureau_60401121","voting_lists"
"17883","60401","hama kouara","RENALOC_17883","RENALOC","15256","60401","hama koira","bureau_60401114","voting_lists"
"17886","60401","indiguini","RENALOC_17886","RENALOC","15267","60401","indiguini","bureau_60401125","voting_lists"
"17887","60401","inekar","RENALOC_17887","RENALOC","15233","60401","inekar2","bureau_60401091","voting_lists"
"17892","60401","islan koira","RENALOC_17892","RENALOC","15259","60401","islan koira","bureau_60401117","voting_lists"
"17894","60401","kabafo","RENALOC_17894","RENALOC","15181","60401","kabefo (inekar)","bureau_60401039","voting_lists"
"17895","60401","kabe bangou","RENALOC_17895","RENALOC","15155","60401","kabebangou zarma","bureau_60401013","voting_lists"
"17902","60401","kokorbe alfa kouara","RENALOC_17902","RENALOC","15248","60401","kokorbe alfa koira","bureau_60401106","voting_lists"
"17903","60401","kokorbe moussa koira","RENALOC_17903","RENALOC","15248","60401","kokorbe alfa koira","bureau_60401106","voting_lists"
"17904","60401","kolougta peulh","RENALOC_17904","RENALOC","15186","60401","kolougta peulh1","bureau_60401044","voting_lists"
"17904","60401","kolougta peulh","RENALOC_17904","RENALOC","15187","60401","koloukta peulh2 (zoumari koira)","bureau_60401045","voting_lists"
"17906","60401","konkon kouara","RENALOC_17906","RENALOC","15226","60401","konkonkoira (fondobon)","bureau_60401084","voting_lists"
"17907","60401","kontantchi","RENALOC_17907","RENALOC","15156","60401","kontantchi","bureau_60401014","voting_lists"
"17907","60401","kontantchi","RENALOC_17907","RENALOC","15242","60401","kontantchi kosseyko","bureau_60401100","voting_lists"
"17908","60401","kontantchi alwafi kouara","RENALOC_17908","RENALOC","15156","60401","kontantchi","bureau_60401014","voting_lists"
"17910","60401","kouara peulh","RENALOC_17910","RENALOC","15220","60401","kouara peulh","bureau_60401078","voting_lists"
"17911","60401","kouara tegui","RENALOC_17911","RENALOC","15239","60401","koira tegui(salkadamna)","bureau_60401097","voting_lists"
"17919","60401","mazagane","RENALOC_17919","RENALOC","15183","60401","mazagane","bureau_60401041","voting_lists"
"17921","60401","moribane","RENALOC_17921","RENALOC","15251","60401","moribane","bureau_60401109","voting_lists"
"17922","60401","moudouk","RENALOC_17922","RENALOC","15173","60401","moudouk","bureau_60401031","voting_lists"
"17927","60401","sabara bangou","RENALOC_17927","RENALOC","15150","60401","sabarabanda","bureau_60401008","voting_lists"
"17927","60401","sabara bangou","RENALOC_17927","RENALOC","15216","60401","sabarbongou","bureau_60401074","voting_lists"
"17929","60401","salkadamna","RENALOC_17929","RENALOC","15204","60401","salkadamna","bureau_60401062","voting_lists"
"17930","60401","sambo kouara","RENALOC_17930","RENALOC","15224","60401","sambokoira","bureau_60401082","voting_lists"
"17932","60401","sine godar","RENALOC_17932","RENALOC","15189","60401","sinegodar1","bureau_60401047","voting_lists"
"17932","60401","sine godar","RENALOC_17932","RENALOC","15190","60401","sinegodar2","bureau_60401048","voting_lists"
"17933","60401","songoli bene","RENALOC_17933","RENALOC","15257","60401","songoli","bureau_60401115","voting_lists"
"17935","60401","soumatt","RENALOC_17935","RENALOC","15163","60401","soumatt1","bureau_60401021","voting_lists"
"17935","60401","soumatt","RENALOC_17935","RENALOC","15164","60401","soumatt2","bureau_60401022","voting_lists"
"17935","60401","soumatt","RENALOC_17935","RENALOC","15165","60401","soumatt3","bureau_60401023","voting_lists"
"17936","60401","sowantcha kouara","RENALOC_17936","RENALOC","15234","60401","sowantcha kouara","bureau_60401092","voting_lists"
"17937","60401","tafougaye","RENALOC_17937","RENALOC","15182","60401","tafouguey1","bureau_60401040","voting_lists"
"17939","60401","tchinibayi","RENALOC_17939","RENALOC","15171","60401","tchinibaye","bureau_60401029","voting_lists"
"17940","60401","tchofologa","RENALOC_17940","RENALOC","15237","60401","tchofologa","bureau_60401095","voting_lists"
"17941","60401","tilloa","RENALOC_17941","RENALOC","15214","60401","tilloa","bureau_60401072","voting_lists"
"17941","60401","tilloa","RENALOC_17941","RENALOC","15241","60401","tilloa 2","bureau_60401099","voting_lists"
"17945","60401","tize gorou","RENALOC_17945","RENALOC","15201","60401","tizegorou1","bureau_60401059","voting_lists"
"17945","60401","tize gorou","RENALOC_17945","RENALOC","15202","60401","tizegorou2","bureau_60401060","voting_lists"
"17945","60401","tize gorou","RENALOC_17945","RENALOC","15203","60401","tizegorou3","bureau_60401061","voting_lists"
"17948","60401","weidabangou djerma","RENALOC_17948","RENALOC","15227","60401","weydabangou zarmeydo","bureau_60401085","voting_lists"
"17950","60401","wiye","RENALOC_17950","RENALOC","15151","60401","wiye1","bureau_60401009","voting_lists"
"17950","60401","wiye","RENALOC_17950","RENALOC","15152","60401","wiye2","bureau_60401010","voting_lists"
"17952","60401","yobiri","RENALOC_17952","RENALOC","15221","60401","yobiri","bureau_60401079","voting_lists"
"17953","60401","youley dey","RENALOC_17953","RENALOC","15244","60401","youledey","bureau_60401102","voting_lists"
"17954","60401","zaganda","RENALOC_17954","RENALOC","15252","60401","zagande","bureau_60401110","voting_lists"
"17956","60401","zigui zeno","RENALOC_17956","RENALOC","15246","60401","zigui zeno","bureau_60401104","voting_lists"
"17959","60501","assilim","RENALOC_17959","RENALOC","15274","60501","assilim","bureau_60501003","voting_lists"
"17961","60501","tazizguirt","RENALOC_17961","RENALOC","15273","60501","tazizguirt","bureau_60501002","voting_lists"
"17963","60501","zongo","RENALOC_17963","RENALOC","15272","60501","zongo","bureau_60501001","voting_lists"
"17964","60501","abarog","RENALOC_17964","RENALOC","15424","60501","abarog","bureau_60501153","voting_lists"
"17965","60501","adar","RENALOC_17965","RENALOC","15346","60501","adar","bureau_60501075","voting_lists"
"17966","60501","alimboule","RENALOC_17966","RENALOC","15306","60501","alamboule","bureau_60501035","voting_lists"
"17967","60501","amarsingue","RENALOC_17967","RENALOC","15400","60501","amarsingue 4","bureau_60501129","voting_lists"
"17967","60501","amarsingue","RENALOC_17967","RENALOC","15402","60501","amarsingue 5","bureau_60501131","voting_lists"
"17967","60501","amarsingue","RENALOC_17967","RENALOC","15408","60501","amarsingue 2","bureau_60501137","voting_lists"
"17967","60501","amarsingue","RENALOC_17967","RENALOC","15410","60501","amarsingue 1","bureau_60501139","voting_lists"
"17967","60501","amarsingue","RENALOC_17967","RENALOC","15451","60501","amarsingue 3","bureau_60501180","voting_lists"
"17968","60501","assirga","RENALOC_17968","RENALOC","15420","60501","assiraga","bureau_60501149","voting_lists"
"17969","60501","ayoungoum","RENALOC_17969","RENALOC","15363","60501","ayoungoum 1","bureau_60501092","voting_lists"
"17969","60501","ayoungoum","RENALOC_17969","RENALOC","15364","60501","ayoungoum 2","bureau_60501093","voting_lists"
"17969","60501","ayoungoum","RENALOC_17969","RENALOC","15365","60501","ayoungoum chirim","bureau_60501094","voting_lists"
"17970","60501","bambare","RENALOC_17970","RENALOC","15437","60501","bambare","bureau_60501166","voting_lists"
"17972","60501","belkou","RENALOC_17972","RENALOC","15318","60501","belkou","bureau_60501047","voting_lists"
"17973","60501","bidile","RENALOC_17973","RENALOC","15379","60501","bidile","bureau_60501108","voting_lists"
"17974","60501","chatoumane","RENALOC_17974","RENALOC","15442","60501","chatoumane 1","bureau_60501171","voting_lists"
"17974","60501","chatoumane","RENALOC_17974","RENALOC","15443","60501","chatoumane 2","bureau_60501172","voting_lists"
"17974","60501","chatoumane","RENALOC_17974","RENALOC","15444","60501","chatoumane 3","bureau_60501173","voting_lists"
"17974","60501","chatoumane","RENALOC_17974","RENALOC","15445","60501","chatoumane eguef","bureau_60501174","voting_lists"
"17974","60501","chatoumane","RENALOC_17974","RENALOC","15447","60501","chatoumane 4","bureau_60501176","voting_lists"
"17975","60501","chatoumane eguef","RENALOC_17975","RENALOC","15442","60501","chatoumane 1","bureau_60501171","voting_lists"
