"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"14714","50702","korama lamso (va)","RENACOM_14714","RENACOM","12539","50702","korama lamso ii","bureau_50702120","voting_lists"
"14716","50702","zongon  akanawa","RENACOM_14716","RENACOM","12457","50702","zongon taramniya","bureau_50702038","voting_lists"
"14717","50702","kanke rawa","RENACOM_14717","RENACOM","12472","50702","kankeraoua i","bureau_50702053","voting_lists"
"14717","50702","kanke rawa","RENACOM_14717","RENACOM","12473","50702","kankeraoua ii","bureau_50702054","voting_lists"
"14718","50702","guidan bango (h)","RENACOM_14718","RENACOM","12512","50702","guidan bizo","bureau_50702093","voting_lists"
"14718","50702","guidan bango (h)","RENACOM_14718","RENACOM","12534","50702","guidan bango","bureau_50702115","voting_lists"
"14718","50702","guidan bango (h)","RENACOM_14718","RENACOM","12540","50702","guidan barmou","bureau_50702121","voting_lists"
"14718","50702","guidan bango (h)","RENACOM_14718","RENACOM","12558","50702","guidan bagwari i","bureau_50702139","voting_lists"
"14718","50702","guidan bango (h)","RENACOM_14718","RENACOM","12559","50702","guidan bagwari ii","bureau_50702140","voting_lists"
"14720","50702","roumboukawa doudou (h)","RENACOM_14720","RENACOM","12486","50702","roumboukaouai","bureau_50702067","voting_lists"
"14720","50702","roumboukawa doudou (h)","RENACOM_14720","RENACOM","12487","50702","roumboukoua ii","bureau_50702068","voting_lists"
"14720","50702","roumboukawa doudou (h)","RENACOM_14720","RENACOM","12596","50702","roumboukawa mahamadou","bureau_50702177","voting_lists"
"14723","50702","guidan bizo (va)","RENACOM_14723","RENACOM","12512","50702","guidan bizo","bureau_50702093","voting_lists"
"14723","50702","guidan bizo (va)","RENACOM_14723","RENACOM","12534","50702","guidan bango","bureau_50702115","voting_lists"
"14723","50702","guidan bizo (va)","RENACOM_14723","RENACOM","12540","50702","guidan barmou","bureau_50702121","voting_lists"
"14724","50702","zongon labawa (h)","RENACOM_14724","RENACOM","12589","50702","zongon talha ii","bureau_50702170","voting_lists"
"14724","50702","zongon labawa (h)","RENACOM_14724","RENACOM","12590","50702","zongon talha i","bureau_50702171","voting_lists"
"14726","50702","rinaye (va)","RENACOM_14726","RENACOM","12479","50702","rinaye","bureau_50702060","voting_lists"
"14727","50702","tabani","RENACOM_14727","RENACOM","12468","50702","tabani","bureau_50702049","voting_lists"
"14728","50702","nakonaoua sami","RENACOM_14728","RENACOM","12547","50702","nakonawa sami","bureau_50702128","voting_lists"
"14729","50702","malelebi i (va)","RENACOM_14729","RENACOM","12506","50702","mallalebi i","bureau_50702087","voting_lists"
"14729","50702","malelebi i (va)","RENACOM_14729","RENACOM","12507","50702","mallalebi ii","bureau_50702088","voting_lists"
"14729","50702","malelebi i (va)","RENACOM_14729","RENACOM","12508","50702","mallalebi iii","bureau_50702089","voting_lists"
"14730","50702","guidan abandano","RENACOM_14730","RENACOM","12512","50702","guidan bizo","bureau_50702093","voting_lists"
"14730","50702","guidan abandano","RENACOM_14730","RENACOM","12534","50702","guidan bango","bureau_50702115","voting_lists"
"14732","50702","guidan sama","RENACOM_14732","RENACOM","12502","50702","guidan sanna","bureau_50702083","voting_lists"
"14732","50702","guidan sama","RENACOM_14732","RENACOM","12542","50702","guidan sarkin rafi(rafawa)","bureau_50702123","voting_lists"
"14732","50702","guidan sama","RENACOM_14732","RENACOM","12543","50702","guidan sanna","bureau_50702124","voting_lists"
"14735","50702","kozoro haye (h)","RENACOM_14735","RENACOM","12426","50702","kozoro hayi","bureau_50702007","voting_lists"
"14739","50702","kozoro (kozoro bonkoudjeri)","RENACOM_14739","RENACOM","12426","50702","kozoro hayi","bureau_50702007","voting_lists"
"14740","50702","guidan dakari","RENACOM_14740","RENACOM","12478","50702","guidan idi","bureau_50702059","voting_lists"
"14740","50702","guidan dakari","RENACOM_14740","RENACOM","12579","50702","guidan idi agawa","bureau_50702160","voting_lists"
"14740","50702","guidan dakari","RENACOM_14740","RENACOM","12595","50702","guidan dangna","bureau_50702176","voting_lists"
"14742","50702","malelebi ii (va)","RENACOM_14742","RENACOM","12506","50702","mallalebi i","bureau_50702087","voting_lists"
"14742","50702","malelebi ii (va)","RENACOM_14742","RENACOM","12507","50702","mallalebi ii","bureau_50702088","voting_lists"
"14742","50702","malelebi ii (va)","RENACOM_14742","RENACOM","12508","50702","mallalebi iii","bureau_50702089","voting_lists"
"14743","50702","guidan amada (va)","RENACOM_14743","RENACOM","12435","50702","guidan ahmet","bureau_50702016","voting_lists"
"14743","50702","guidan amada (va)","RENACOM_14743","RENACOM","12483","50702","guidan makada","bureau_50702064","voting_lists"
"14743","50702","guidan amada (va)","RENACOM_14743","RENACOM","12499","50702","guidan malam ango i","bureau_50702080","voting_lists"
"14743","50702","guidan amada (va)","RENACOM_14743","RENACOM","12500","50702","guidan malam ango ii","bureau_50702081","voting_lists"
"14743","50702","guidan amada (va)","RENACOM_14743","RENACOM","12583","50702","guidan amada","bureau_50702164","voting_lists"
"14744","50702","tekel guidan bawa","RENACOM_14744","RENACOM","12532","50702","tekel guidan bawa","bureau_50702113","voting_lists"
"14745","50702","takorka ii (va)","RENACOM_14745","RENACOM","12585","50702","takorka i","bureau_50702166","voting_lists"
"14745","50702","takorka ii (va)","RENACOM_14745","RENACOM","12586","50702","takorka ii","bureau_50702167","voting_lists"
"14745","50702","takorka ii (va)","RENACOM_14745","RENACOM","12587","50702","takorka iii","bureau_50702168","voting_lists"
"14745","50702","takorka ii (va)","RENACOM_14745","RENACOM","12588","50702","takorka iv","bureau_50702169","voting_lists"
"14746","50702","konkomaoua","RENACOM_14746","RENACOM","12464","50702","konkomawa","bureau_50702045","voting_lists"
"14748","50702","tsabre makera","RENACOM_14748","RENACOM","12448","50702","tsabre makera","bureau_50702029","voting_lists"
"14749","50702","goungou galadi (va)","RENACOM_14749","RENACOM","12462","50702","goungou guidan galadi","bureau_50702043","voting_lists"
"14751","50702","tsabre guidan djibo (va)","RENACOM_14751","RENACOM","12509","50702","tsabre guidan djibo ii","bureau_50702090","voting_lists"
"14751","50702","tsabre guidan djibo (va)","RENACOM_14751","RENACOM","12510","50702","tsabre guidan djibo i","bureau_50702091","voting_lists"
"14752","50702","sabare (cpt)","RENACOM_14752","RENACOM","12544","50702","sabarou","bureau_50702125","voting_lists"
"14753","50703","goge (va)","RENACOM_14753","RENACOM","12630","50703","goge 1","bureau_50703025","voting_lists"
"14753","50703","goge (va)","RENACOM_14753","RENACOM","12631","50703","goge 2","bureau_50703026","voting_lists"
"14753","50703","goge (va)","RENACOM_14753","RENACOM","12632","50703","goge 3","bureau_50703027","voting_lists"
"14755","50703","roumboukawa","RENACOM_14755","RENACOM","12670","50703","roumbouki","bureau_50703065","voting_lists"
"14756","50703","rouga (h)","RENACOM_14756","RENACOM","12669","50703","rougga","bureau_50703064","voting_lists"
"14761","50703","roumbouki (h)","RENACOM_14761","RENACOM","12670","50703","roumbouki","bureau_50703065","voting_lists"
"14762","50703","baltana (va)","RENACOM_14762","RENACOM","12606","50703","baltana","bureau_50703001","voting_lists"
"14770","50703","jantoudou","RENACOM_14770","RENACOM","12637","50703","jantoudou","bureau_50703032","voting_lists"
"14773","50703","nassaraoua takoule (va)","RENACOM_14773","RENACOM","12660","50703","nassaraoua takoule 1","bureau_50703055","voting_lists"
"14773","50703","nassaraoua takoule (va)","RENACOM_14773","RENACOM","12662","50703","nassaraoua takoule 2","bureau_50703057","voting_lists"
"14773","50703","nassaraoua takoule (va)","RENACOM_14773","RENACOM","12665","50703","nassaraoua takoule 3","bureau_50703060","voting_lists"
"14776","50703","guidan abdou","RENACOM_14776","RENACOM","12629","50703","guidan belho","bureau_50703024","voting_lists"
"14777","50703","galma nomade","RENACOM_14777","RENACOM","12627","50703","galama namoade 1","bureau_50703022","voting_lists"
"14777","50703","galma nomade","RENACOM_14777","RENACOM","12628","50703","galama nomade 2","bureau_50703023","voting_lists"
"14780","50703","guidan belho","RENACOM_14780","RENACOM","12629","50703","guidan belho","bureau_50703024","voting_lists"
"14782","50703","nassaraoua","RENACOM_14782","RENACOM","12661","50703","nassaraoua 1","bureau_50703056","voting_lists"
"14782","50703","nassaraoua","RENACOM_14782","RENACOM","12663","50703","nassaraoua 2","bureau_50703058","voting_lists"
"14782","50703","nassaraoua","RENACOM_14782","RENACOM","12664","50703","nassaraoua 3","bureau_50703059","voting_lists"
"14788","50703","darbabia","RENACOM_14788","RENACOM","12620","50703","darbabia","bureau_50703015","voting_lists"
"14789","50703","kaoura","RENACOM_14789","RENACOM","12639","50703","kaoura","bureau_50703034","voting_lists"
"14790","50703","tchikarawa","RENACOM_14790","RENACOM","12677","50703","tchikaraoua","bureau_50703072","voting_lists"
"14793","50703","rini","RENACOM_14793","RENACOM","12666","50703","rini 1","bureau_50703061","voting_lists"
"14793","50703","rini","RENACOM_14793","RENACOM","12667","50703","rini 2","bureau_50703062","voting_lists"
"14793","50703","rini","RENACOM_14793","RENACOM","12668","50703","rini 3","bureau_50703063","voting_lists"
"14797","50703","malindo (va)","RENACOM_14797","RENACOM","12656","50703","malindo 1","bureau_50703051","voting_lists"
"14797","50703","malindo (va)","RENACOM_14797","RENACOM","12657","50703","malindo 2","bureau_50703052","voting_lists"
"14797","50703","malindo (va)","RENACOM_14797","RENACOM","12658","50703","malindo 3","bureau_50703053","voting_lists"
"14797","50703","malindo (va)","RENACOM_14797","RENACOM","12659","50703","malindo 4","bureau_50703054","voting_lists"
"14798","50703","rouga","RENACOM_14798","RENACOM","12669","50703","rougga","bureau_50703064","voting_lists"
"14799","50703","maiwatane","RENACOM_14799","RENACOM","12653","50703","maiwatan 1","bureau_50703048","voting_lists"
"14799","50703","maiwatane","RENACOM_14799","RENACOM","12654","50703","maiwatan 2","bureau_50703049","voting_lists"
"14799","50703","maiwatane","RENACOM_14799","RENACOM","12655","50703","maiwatan 3","bureau_50703050","voting_lists"
"14800","50703","tajae (h)","RENACOM_14800","RENACOM","12675","50703","tajae 1","bureau_50703070","voting_lists"
"14800","50703","tajae (h)","RENACOM_14800","RENACOM","12676","50703","tajae 2","bureau_50703071","voting_lists"
"14806","50703","magaria makera (va)","RENACOM_14806","RENACOM","12646","50703","magaria makera 1","bureau_50703041","voting_lists"
"14806","50703","magaria makera (va)","RENACOM_14806","RENACOM","12647","50703","magarai makera 2","bureau_50703042","voting_lists"
"14806","50703","magaria makera (va)","RENACOM_14806","RENACOM","12648","50703","magaria makera 3","bureau_50703043","voting_lists"
"14806","50703","magaria makera (va)","RENACOM_14806","RENACOM","12649","50703","magaria makera 4","bureau_50703044","voting_lists"
"14806","50703","magaria makera (va)","RENACOM_14806","RENACOM","12650","50703","magaria makera 5","bureau_50703045","voting_lists"
"14809","50704","alkalawa","RENACOM_14809","RENACOM","12689","50704","alkalawa","bureau_50704009","voting_lists"
"14809","50704","alkalawa","RENACOM_14809","RENACOM","12690","50704","alkalawa","bureau_50704010","voting_lists"
"14811","50704","djamoul","RENACOM_14811","RENACOM","12695","50704","djamoul","bureau_50704015","voting_lists"
"14811","50704","djamoul","RENACOM_14811","RENACOM","12696","50704","djamoul","bureau_50704016","voting_lists"
"14812","50704","gabass","RENACOM_14812","RENACOM","12691","50704","gabass","bureau_50704011","voting_lists"
"14812","50704","gabass","RENACOM_14812","RENACOM","12692","50704","gabass","bureau_50704012","voting_lists"
"14813","50704","malamawa","RENACOM_14813","RENACOM","12713","50704","mallamaoua","bureau_50704033","voting_lists"
"14817","50704","sabon gari","RENACOM_14817","RENACOM","12693","50704","sabon gari","bureau_50704013","voting_lists"
"14817","50704","sabon gari","RENACOM_14817","RENACOM","12694","50704","sabon gari","bureau_50704014","voting_lists"
"14818","50704","tsakaoua","RENACOM_14818","RENACOM","12687","50704","tsakaoua","bureau_50704007","voting_lists"
"14823","50704","nakone haido","RENACOM_14823","RENACOM","12719","50704","nakoni dodo","bureau_50704039","voting_lists"
"14823","50704","nakone haido","RENACOM_14823","RENACOM","12720","50704","nakoni dodo","bureau_50704040","voting_lists"
"14823","50704","nakone haido","RENACOM_14823","RENACOM","12721","50704","nakoni haido","bureau_50704041","voting_lists"
"14823","50704","nakone haido","RENACOM_14823","RENACOM","12722","50704","nakoni haido","bureau_50704042","voting_lists"
"14823","50704","nakone haido","RENACOM_14823","RENACOM","12723","50704","nakoni haido","bureau_50704043","voting_lists"
"14824","50704","nakoni bizo (va)","RENACOM_14824","RENACOM","12717","50704","nakoni bizo","bureau_50704037","voting_lists"
"14824","50704","nakoni bizo (va)","RENACOM_14824","RENACOM","12718","50704","nakoni bizo","bureau_50704038","voting_lists"
"14828","50704","dan kalgo","RENACOM_14828","RENACOM","12731","50704","dan kalgo","bureau_50704051","voting_lists"
"14832","50704","guidan gona","RENACOM_14832","RENACOM","12733","50704","guidan gona","bureau_50704053","voting_lists"
"14834","50704","bakin zongo (va)","RENACOM_14834","RENACOM","12732","50704","bakin zango","bureau_50704052","voting_lists"
"14839","50704","baoussa (vt)","RENACOM_14839","RENACOM","12746","50704","baoussa","bureau_50704066","voting_lists"
"14841","50704","zourdi","RENACOM_14841","RENACOM","12744","50704","zourdi","bureau_50704064","voting_lists"
"14850","50704","guidan miyarou (va)","RENACOM_14850","RENACOM","12749","50704","guidan makera","bureau_50704069","voting_lists"
"14850","50704","guidan miyarou (va)","RENACOM_14850","RENACOM","12750","50704","guidan makera","bureau_50704070","voting_lists"
"14850","50704","guidan miyarou (va)","RENACOM_14850","RENACOM","12762","50704","guidan miyakou","bureau_50704082","voting_lists"
"14850","50704","guidan miyarou (va)","RENACOM_14850","RENACOM","12763","50704","guidan miyakou","bureau_50704083","voting_lists"
"14852","50704","jayao (va)","RENACOM_14852","RENACOM","12776","50704","jayaou","bureau_50704096","voting_lists"
"14852","50704","jayao (va)","RENACOM_14852","RENACOM","12777","50704","jayaou","bureau_50704097","voting_lists"
"14852","50704","jayao (va)","RENACOM_14852","RENACOM","12778","50704","jayaou","bureau_50704098","voting_lists"
"14853","50704","moulela zango","RENACOM_14853","RENACOM","12784","50704","moulela zango","bureau_50704104","voting_lists"
"14853","50704","moulela zango","RENACOM_14853","RENACOM","12785","50704","moulela zango","bureau_50704105","voting_lists"
"14856","50704","bouzout (va)","RENACOM_14856","RENACOM","12788","50704","bouzout","bureau_50704108","voting_lists"
"14856","50704","bouzout (va)","RENACOM_14856","RENACOM","12789","50704","bouzout","bureau_50704109","voting_lists"
"14858","50704","kaba i","RENACOM_14858","RENACOM","12779","50704","kaba","bureau_50704099","voting_lists"
"14858","50704","kaba i","RENACOM_14858","RENACOM","12780","50704","kaba ii","bureau_50704100","voting_lists"
"14858","50704","kaba i","RENACOM_14858","RENACOM","12781","50704","kaba ii","bureau_50704101","voting_lists"
"14859","50704","kaba ii","RENACOM_14859","RENACOM","12779","50704","kaba","bureau_50704099","voting_lists"
"14859","50704","kaba ii","RENACOM_14859","RENACOM","12780","50704","kaba ii","bureau_50704100","voting_lists"
"14859","50704","kaba ii","RENACOM_14859","RENACOM","12781","50704","kaba ii","bureau_50704101","voting_lists"
"14860","50704","kaoura dan kadou","RENACOM_14860","RENACOM","12774","50704","kaoura dan kadou","bureau_50704094","voting_lists"
"14865","50704","adjibaou guidan aouta","RENACOM_14865","RENACOM","12748","50704","adjibaou guidan arna","bureau_50704068","voting_lists"
"14866","50704","adjibaou","RENACOM_14866","RENACOM","12747","50704","adjibaou","bureau_50704067","voting_lists"
"14867","50704","dan zango","RENACOM_14867","RENACOM","12743","50704","dan zango","bureau_50704063","voting_lists"
"14868","50704","adjibaou guidan makera","RENACOM_14868","RENACOM","12748","50704","adjibaou guidan arna","bureau_50704068","voting_lists"
"14869","50704","kolle","RENACOM_14869","RENACOM","12770","50704","kolle","bureau_50704090","voting_lists"
"14869","50704","kolle","RENACOM_14869","RENACOM","12771","50704","kolle","bureau_50704091","voting_lists"
"14869","50704","kolle","RENACOM_14869","RENACOM","12772","50704","kolle","bureau_50704092","voting_lists"
"14870","50704","kiara ii","RENACOM_14870","RENACOM","12775","50704","kiara","bureau_50704095","voting_lists"
"14871","50704","dan zongo (h)","RENACOM_14871","RENACOM","12743","50704","dan zango","bureau_50704063","voting_lists"
"14881","50704","dadin kowa (va)","RENACOM_14881","RENACOM","12759","50704","dadin kowa","bureau_50704079","voting_lists"
"14882","50704","guidan jilo","RENACOM_14882","RENACOM","12795","50704","guidan jahadi","bureau_50704115","voting_lists"
"14887","50704","guidan bello","RENACOM_14887","RENACOM","12828","50704","guidan bouzou","bureau_50704148","voting_lists"
"14889","50704","boudounkoye","RENACOM_14889","RENACOM","12766","50704","boudounkouye sedentaire","bureau_50704086","voting_lists"
"14889","50704","boudounkoye","RENACOM_14889","RENACOM","12767","50704","boudounkouye tchinkaouss","bureau_50704087","voting_lists"
"14889","50704","boudounkoye","RENACOM_14889","RENACOM","12768","50704","boudounkouye nwala","bureau_50704088","voting_lists"
"14889","50704","boudounkoye","RENACOM_14889","RENACOM","12769","50704","boudounkouye ibrouback","bureau_50704089","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12822","50704","aouloumatt","bureau_50704142","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12823","50704","aouloumatt","bureau_50704143","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12824","50704","aouloumatt","bureau_50704144","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12825","50704","aouloumatt","bureau_50704145","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12826","50704","aouloumatt","bureau_50704146","voting_lists"
"14893","50704","aoulloumatt","RENACOM_14893","RENACOM","12827","50704","aouloumatt","bureau_50704147","voting_lists"
"14899","50704","el bache","RENACOM_14899","RENACOM","12829","50704","el bache","bureau_50704149","voting_lists"
"14900","50704","guidan bouzou","RENACOM_14900","RENACOM","12828","50704","guidan bouzou","bureau_50704148","voting_lists"
"14902","50704","kongome (kongomi )","RENACOM_14902","RENACOM","12819","50704","kongomi kadi","bureau_50704139","voting_lists"
"14903","50704","dama el marke (edama)","RENACOM_14903","RENACOM","12816","50704","dama el marake","bureau_50704136","voting_lists"
"14903","50704","dama el marke (edama)","RENACOM_14903","RENACOM","12817","50704","dama el marake","bureau_50704137","voting_lists"
"14905","50704","guidan hamado","RENACOM_14905","RENACOM","12749","50704","guidan makera","bureau_50704069","voting_lists"
"14905","50704","guidan hamado","RENACOM_14905","RENACOM","12750","50704","guidan makera","bureau_50704070","voting_lists"
"14906","50704","tounkoure i","RENACOM_14906","RENACOM","12792","50704","tounkoure i","bureau_50704112","voting_lists"
"14906","50704","tounkoure i","RENACOM_14906","RENACOM","12793","50704","tounkoure i","bureau_50704113","voting_lists"
"14906","50704","tounkoure i","RENACOM_14906","RENACOM","12794","50704","tounkoure ii","bureau_50704114","voting_lists"
"14907","50704","guidan maissabe","RENACOM_14907","RENACOM","12749","50704","guidan makera","bureau_50704069","voting_lists"
"14907","50704","guidan maissabe","RENACOM_14907","RENACOM","12750","50704","guidan makera","bureau_50704070","voting_lists"
"14907","50704","guidan maissabe","RENACOM_14907","RENACOM","12796","50704","guidan maissabe","bureau_50704116","voting_lists"
"14910","50704","tounkoure ii(hayi)","RENACOM_14910","RENACOM","12792","50704","tounkoure i","bureau_50704112","voting_lists"
"14910","50704","tounkoure ii(hayi)","RENACOM_14910","RENACOM","12793","50704","tounkoure i","bureau_50704113","voting_lists"
"14910","50704","tounkoure ii(hayi)","RENACOM_14910","RENACOM","12794","50704","tounkoure ii","bureau_50704114","voting_lists"
"14912","50704","kaba","RENACOM_14912","RENACOM","12779","50704","kaba","bureau_50704099","voting_lists"
"14912","50704","kaba","RENACOM_14912","RENACOM","12780","50704","kaba ii","bureau_50704100","voting_lists"
"14912","50704","kaba","RENACOM_14912","RENACOM","12781","50704","kaba ii","bureau_50704101","voting_lists"
"14914","50704","guidan danbaki (va)","RENACOM_14914","RENACOM","12797","50704","guidan dan baki","bureau_50704117","voting_lists"
"14914","50704","guidan danbaki (va)","RENACOM_14914","RENACOM","12798","50704","guidan dan baki","bureau_50704118","voting_lists"
"14914","50704","guidan danbaki (va)","RENACOM_14914","RENACOM","12799","50704","guidan dan baki","bureau_50704119","voting_lists"
"14915","50704","leyma","RENACOM_14915","RENACOM","12805","50704","leyma","bureau_50704125","voting_lists"
"14915","50704","leyma","RENACOM_14915","RENACOM","12806","50704","leyma","bureau_50704126","voting_lists"
"14915","50704","leyma","RENACOM_14915","RENACOM","12807","50704","leyma ii","bureau_50704127","voting_lists"
"14915","50704","leyma","RENACOM_14915","RENACOM","12808","50704","leyma ii","bureau_50704128","voting_lists"
"14917","50704","barkoye","RENACOM_14917","RENACOM","12812","50704","barkoye","bureau_50704132","voting_lists"
"14918","50704","guidan douka (h)","RENACOM_14918","RENACOM","12797","50704","guidan dan baki","bureau_50704117","voting_lists"
"14918","50704","guidan douka (h)","RENACOM_14918","RENACOM","12798","50704","guidan dan baki","bureau_50704118","voting_lists"
"14918","50704","guidan douka (h)","RENACOM_14918","RENACOM","12799","50704","guidan dan baki","bureau_50704119","voting_lists"
"14919","50704","kaiwatane (va)","RENACOM_14919","RENACOM","12791","50704","kaiwatan","bureau_50704111","voting_lists"
"14921","50704","guidan mai sabai (h)","RENACOM_14921","RENACOM","12796","50704","guidan maissabe","bureau_50704116","voting_lists"
"14926","50704","nakoni dado (va)","RENACOM_14926","RENACOM","12719","50704","nakoni dodo","bureau_50704039","voting_lists"
"14926","50704","nakoni dado (va)","RENACOM_14926","RENACOM","12720","50704","nakoni dodo","bureau_50704040","voting_lists"
"14926","50704","nakoni dado (va)","RENACOM_14926","RENACOM","12721","50704","nakoni haido","bureau_50704041","voting_lists"
"14926","50704","nakoni dado (va)","RENACOM_14926","RENACOM","12722","50704","nakoni haido","bureau_50704042","voting_lists"
"14926","50704","nakoni dado (va)","RENACOM_14926","RENACOM","12723","50704","nakoni haido","bureau_50704043","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12734","50704","tunfafi","bureau_50704054","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12735","50704","tunfafi","bureau_50704055","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12736","50704","tunfafi","bureau_50704056","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12737","50704","tunfafi","bureau_50704057","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12738","50704","tunfafi","bureau_50704058","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12739","50704","tunfafi","bureau_50704059","voting_lists"
"14927","50704","tounfafi","RENACOM_14927","RENACOM","12740","50704","tunfafi","bureau_50704060","voting_lists"
"14929","50705","guidan oudou (h)","RENACOM_14929","RENACOM","12947","50705","guidan oudou/guidan mairiga","bureau_50705115","voting_lists"
"14931","50705","tajae","RENACOM_14931","RENACOM","12887","50705","tajae","bureau_50705055","voting_lists"
"14932","50705","gandou","RENACOM_14932","RENACOM","12843","50705","gandou","bureau_50705011","voting_lists"
"14934","50705","koro","RENACOM_14934","RENACOM","12849","50705","koro","bureau_50705017","voting_lists"
"14936","50705","tourmazawa","RENACOM_14936","RENACOM","12845","50705","tourmouzawa","bureau_50705013","voting_lists"
"14937","50705","jirgo maidawa","RENACOM_14937","RENACOM","12873","50705","jirga maidawa","bureau_50705041","voting_lists"
"14938","50705","kalague","RENACOM_14938","RENACOM","12850","50705","kalague","bureau_50705018","voting_lists"
"14939","50705","tabalibiss","RENACOM_14939","RENACOM","12906","50705","tabalibis","bureau_50705074","voting_lists"
"14940","50705","tounouss","RENACOM_14940","RENACOM","12879","50705","tounouss","bureau_50705047","voting_lists"
"14941","50705","idiki (h)","RENACOM_14941","RENACOM","12888","50705","idiki","bureau_50705056","voting_lists"
"14943","50705","guidan maikouma (h)","RENACOM_14943","RENACOM","12904","50705","guidan mamoudou","bureau_50705072","voting_lists"
"14943","50705","guidan maikouma (h)","RENACOM_14943","RENACOM","12940","50705","guidan mari","bureau_50705108","voting_lists"
"14943","50705","guidan maikouma (h)","RENACOM_14943","RENACOM","12965","50705","guidan mantao ii","bureau_50705133","voting_lists"
"14948","50705","jirgo mahamada","RENACOM_14948","RENACOM","12838","50705","jirga mahamada 1","bureau_50705006","voting_lists"
"14948","50705","jirgo mahamada","RENACOM_14948","RENACOM","12839","50705","jirga mahamada 2","bureau_50705007","voting_lists"
"14948","50705","jirgo mahamada","RENACOM_14948","RENACOM","12873","50705","jirga maidawa","bureau_50705041","voting_lists"
"14952","50705","kounnaou","RENACOM_14952","RENACOM","12846","50705","kounao","bureau_50705014","voting_lists"
"14957","50705","guidan kondo","RENACOM_14957","RENACOM","12880","50705","guidan goda","bureau_50705048","voting_lists"
"14957","50705","guidan kondo","RENACOM_14957","RENACOM","12944","50705","guidan gado","bureau_50705112","voting_lists"
"14957","50705","guidan kondo","RENACOM_14957","RENACOM","12957","50705","guidan kaoura","bureau_50705125","voting_lists"
"14959","50705","guidan barmou","RENACOM_14959","RENACOM","12874","50705","guidan barmou/guidan bizo","bureau_50705042","voting_lists"
"14959","50705","guidan barmou","RENACOM_14959","RENACOM","12875","50705","guidan bouweye","bureau_50705043","voting_lists"
"14960","50705","guidan oubandawaki (va)","RENACOM_14960","RENACOM","12869","50705","guidan ouban dawaki","bureau_50705037","voting_lists"
"14962","50705","maizama","RENACOM_14962","RENACOM","12862","50705","maizama","bureau_50705030","voting_lists"
"14964","50705","taki zoua","RENACOM_14964","RENACOM","12865","50705","takizoua","bureau_50705033","voting_lists"
"14965","50705","guidan bouwaye","RENACOM_14965","RENACOM","12875","50705","guidan bouweye","bureau_50705043","voting_lists"
"14966","50705","guidan roumji","RENACOM_14966","RENACOM","12893","50705","guidan ara","bureau_50705061","voting_lists"
"14966","50705","guidan roumji","RENACOM_14966","RENACOM","12924","50705","guidan yari","bureau_50705092","voting_lists"
"14972","50705","guidan jida (va)","RENACOM_14972","RENACOM","12864","50705","guidan jida/gao dajini","bureau_50705032","voting_lists"
"14974","50705","maiki (va)","RENACOM_14974","RENACOM","12876","50705","maiki","bureau_50705044","voting_lists"
"14975","50705","wartagadass (va)","RENACOM_14975","RENACOM","12861","50705","wartakadas","bureau_50705029","voting_lists"
"14979","50705","dawalki (va)","RENACOM_14979","RENACOM","12883","50705","dawalki","bureau_50705051","voting_lists"
"14980","50705","sakatchi (va)","RENACOM_14980","RENACOM","12855","50705","sakatchi 1","bureau_50705023","voting_lists"
"14980","50705","sakatchi (va)","RENACOM_14980","RENACOM","12856","50705","sakatchi 2","bureau_50705024","voting_lists"
"14982","50705","dan dadji (h)","RENACOM_14982","RENACOM","12920","50705","dan dadji","bureau_50705088","voting_lists"
"14983","50705","guidan mamou (h)","RENACOM_14983","RENACOM","12904","50705","guidan mamoudou","bureau_50705072","voting_lists"
"14983","50705","guidan mamou (h)","RENACOM_14983","RENACOM","12940","50705","guidan mari","bureau_50705108","voting_lists"
"14983","50705","guidan mamou (h)","RENACOM_14983","RENACOM","12965","50705","guidan mantao ii","bureau_50705133","voting_lists"
"14985","50705","guidan mai boude (va)","RENACOM_14985","RENACOM","12904","50705","guidan mamoudou","bureau_50705072","voting_lists"
"14985","50705","guidan mai boude (va)","RENACOM_14985","RENACOM","12940","50705","guidan mari","bureau_50705108","voting_lists"
"14986","50705","dan dadji (h)","RENACOM_14986","RENACOM","12920","50705","dan dadji","bureau_50705088","voting_lists"
"14987","50705","ourno","RENACOM_14987","RENACOM","12833","50705","ourno","bureau_50705001","voting_lists"
"14987","50705","ourno","RENACOM_14987","RENACOM","12834","50705","ourno","bureau_50705002","voting_lists"
"14987","50705","ourno","RENACOM_14987","RENACOM","12835","50705","ourno","bureau_50705003","voting_lists"
